City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
286,Moussoro,TD,2022-06-07 20:49:41,13.6408,16.4901,92.77,13,0,11.25
287,Coffs Harbour,AU,2022-06-07 20:49:42,-30.3,153.1333,42.13,93,0,2.3
288,Karratha,AU,2022-06-07 20:49:42,-20.7377,116.8463,65.64,49,96,14.81
289,Gamba,GA,2022-06-07 20:49:42,-2.65,10.0,73.38,93,96,4.03
290,Ostrovnoy,RU,2022-06-07 20:49:43,68.0531,39.5131,49.69,78,84,9.31
291,Ilulissat,GL,2022-06-07 20:49:43,69.2167,-51.1,42.82,45,0,5.75
292,Tezu,IN,2022-06-07 20:49:43,27.9167,96.1667,77.5,80,100,2.57
293,Rio Gallegos,AR,2022-06-07 20:49:44,-51.6226,-69.2181,44.65,53,0,9.22
294,Taoudenni,ML,2022-06-07 20:49:44,22.6783,-3.9836,102.36,11,75,7.61
295,Ratnagiri,IN,2022-06-07 20:49:44,16.9833,73.3,82.47,77,100,6.98
296,Mitsamiouli,KM,2022-06-07 20:49:45,-11.3847,43.2844,78.66,70,15,5.46
297,Bell Ville,AR,2022-06-07 20:49:45,-32.6259,-62.6887,65.66,41,98,7.67
298,Malvern,US,2022-06-07 20:49:45,34.3623,-92.813,72.32,62,99,3.49
299,Carutapera,BR,2022-06-07 20:49:46,-1.195,-46.02,75.81,91,91,4.97
300,Cherskiy,RU,2022-06-07 20:49:46,68.75,161.3,45.12,59,99,6.29
301,Doembang Nangbuat,TH,2022-06-07 20:49:46,14.8333,100.1,81.05,72,100,6.73
302,Bengkulu,ID,2022-06-07 20:49:21,-3.8004,102.2655,74.41,91,86,4.38
303,Maniitsoq,GL,2022-06-07 20:49:46,65.4167,-52.9,39.87,71,6,6.42
304,Chapais,CA,2022-06-07 20:47:46,49.7834,-74.8492,55.18,95,100,11.1
305,Bowen,AU,2022-06-07 20:49:47,-20.0167,148.2333,65.25,84,35,7.92
306,Teknaf,BD,2022-06-07 20:49:47,20.8624,92.3058,80.01,87,91,4.25
307,Rimbey,CA,2022-06-07 20:49:47,52.6334,-114.2353,62.62,68,91,5.12
308,Ina,JP,2022-06-07 20:49:48,35.8276,137.9538,55.45,89,71,2.08
309,Bud,US,2022-06-07 20:49:48,39.447,-86.1758,82.4,91,95,9.24
310,Grindavik,IS,2022-06-07 20:49:48,63.8424,-22.4338,55.35,71,75,17.27
311,Karachi,PK,2022-06-07 20:46:48,24.9056,67.0822,84.02,74,40,13.8
312,Sungaipenuh,ID,2022-06-07 20:49:48,-2.0833,101.3833,63.27,97,61,2.46
313,Souillac,MU,2022-06-07 20:49:49,-20.5167,57.5167,71.98,83,75,3.44
314,Altus,US,2022-06-07 20:49:49,34.6381,-99.334,85.51,66,100,9.22
315,Puerto Madryn,AR,2022-06-07 20:49:49,-42.7692,-65.0385,54.61,48,86,16.15
316,Saskylakh,RU,2022-06-07 20:49:50,71.9167,114.0833,44.56,79,30,9.31
317,Burgersdorp,ZA,2022-06-07 20:49:50,-30.9977,26.3286,46.72,48,4,1.3
318,Komsomolskiy,UZ,2022-06-07 20:49:50,40.4272,71.7189,75.92,35,0,6.91
319,Xining,CN,2022-06-07 20:49:51,36.6167,101.7667,51.71,82,85,3.31
320,Hirara,JP,2022-06-07 20:49:51,24.8,125.2833,73.9,94,100,6.44
321,Bhuj,IN,2022-06-07 20:49:51,23.2667,69.6667,81.77,82,9,15.66
322,Sidhpura,IN,2022-06-07 20:49:52,27.6333,78.8833,95.2,17,1,6.51
323,Saldanha,ZA,2022-06-07 20:49:52,-33.0117,17.9442,57.25,47,1,5.26
324,Ambilobe,MG,2022-06-07 20:50:52,-13.2,49.05,70.11,78,50,3.71
325,Mozarlandia,BR,2022-06-07 20:50:52,-14.7447,-50.5706,81.81,33,0,3.51
326,Boa Vista,BR,2022-06-07 20:50:53,2.8197,-60.6733,87.78,55,75,11.5
327,Dangara,IN,2022-06-07 20:50:53,29.6799,75.8931,94.87,12,1,9.73
328,Loikaw,MM,2022-06-07 20:50:53,19.6742,97.2094,69.19,97,100,2.75
329,Ucluelet,CA,2022-06-07 20:50:54,48.9329,-125.5528,60.1,80,99,1.01
330,Slave Lake,CA,2022-06-07 20:46:20,55.2834,-114.769,66.18,45,100,13.8
331,Goundam,ML,2022-06-07 20:50:54,16.4145,-3.6708,96.01,22,99,13.33
332,Hasaki,JP,2022-06-07 20:50:55,35.7333,140.8333,59.4,84,100,14.5
333,Bhabua,IN,2022-06-07 20:50:55,25.05,83.6167,89.53,47,57,6.04
334,Damietta,EG,2022-06-07 20:50:55,31.4165,31.8133,78.69,80,0,10.85
335,Maihar,IN,2022-06-07 20:50:55,24.2667,80.75,97.57,17,91,10.11
336,Old Saybrook,US,2022-06-07 20:50:56,41.2918,-72.3762,76.32,68,20,11.5
337,Ancud,CL,2022-06-07 20:50:56,-41.8697,-73.8203,51.22,86,64,12.86
338,Biak,ID,2022-06-07 20:50:56,-0.9131,122.8766,75.54,83,42,4.27
339,Siocon,PH,2022-06-07 20:50:57,7.7061,122.1353,77.88,88,91,5.41
340,Lumeje,AO,2022-06-07 20:50:57,-11.55,20.7833,56.35,53,27,5.91
341,Yaan,NG,2022-06-07 20:50:57,7.3833,8.5667,78.33,75,48,6.17
342,Cap Malheureux,MU,2022-06-07 20:50:57,-19.9842,57.6142,72.46,73,25,1.01
343,Saint-Louis,SN,2022-06-07 20:50:58,16.3333,-15.0,90.14,34,100,16.31
344,Amguri,IN,2022-06-07 20:50:58,26.8,94.5333,75.7,96,100,3.62
345,Muli,MV,2022-06-07 20:50:58,2.9167,73.5667,81.46,75,97,7.43
346,Yinchuan,CN,2022-06-07 20:50:58,38.4681,106.2731,69.13,16,0,7.61
347,Noshiro,JP,2022-06-07 20:50:59,40.2039,140.0242,53.11,69,2,6.15
348,Surovikino,RU,2022-06-07 20:50:59,48.6078,42.8486,60.94,64,86,7.61
349,Matara,LK,2022-06-07 20:50:59,5.9485,80.5353,77.18,90,100,10.42
350,El Alto,PE,2022-06-07 20:51:00,-4.2714,-81.2147,65.86,80,99,11.63
351,Tevaitoa,PF,2022-06-07 20:51:00,-16.7833,-151.5,80.33,73,25,14.25
352,Pacific Grove,US,2022-06-07 20:48:28,36.6177,-121.9166,80.22,79,0,12.66
353,Presidencia Roque Saenz Pena,AR,2022-06-07 20:51:00,-26.7852,-60.4388,65.57,73,45,5.35
354,Talcahuano,CL,2022-06-07 20:51:00,-36.7167,-73.1167,51.48,100,100,10.36
355,Itupiranga,BR,2022-06-07 20:51:01,-5.1347,-49.3267,88.12,86,98,2.75
356,Nalut,LY,2022-06-07 20:51:01,30.3333,10.85,90.99,13,73,5.66
357,Taksimo,RU,2022-06-07 20:51:01,56.3444,114.8794,59.54,63,74,0.81
358,Boali,CF,2022-06-07 20:51:02,4.8005,18.1275,72.68,89,97,3.11
359,Portland,US,2022-06-07 20:47:20,45.5234,-122.6762,78.01,48,75,6.91
360,Nehe,CN,2022-06-07 20:51:02,48.4833,124.8333,60.15,58,13,2.73
361,Barceloneta,PR,2022-06-07 20:51:02,18.4505,-66.5385,88.29,76,81,18.03
362,Asau,RO,2022-06-07 20:51:03,46.4333,26.4,63.52,100,49,3.51
363,Nizhniy Kuranakh,RU,2022-06-07 20:51:03,58.8353,125.4869,60.42,76,45,1.03
364,La Rioja,ES,2022-06-07 20:51:03,42.25,-2.5,64.18,77,100,1.63
365,At-Bashi,KG,2022-06-07 20:51:04,41.1702,75.8106,53.91,50,1,1.61
366,Isangel,VU,2022-06-07 20:51:04,-19.55,169.2667,76.68,71,76,9.82
367,Iqaluit,CA,2022-06-07 20:51:05,63.7506,-68.5145,55.13,50,40,16.11
368,Pangnirtung,CA,2022-06-07 20:51:05,66.1451,-65.7125,42.8,81,20,10.36
369,Gouyave,GD,2022-06-07 20:52:05,12.1646,-61.7296,84.97,70,20,28.77
370,Wellington,NZ,2022-06-07 20:48:02,-41.2866,174.7756,59.05,88,40,17.27
371,Chegem,RU,2022-06-07 20:52:06,43.2833,43.1333,41.13,90,59,2.68
372,Makakilo City,US,2022-06-07 20:52:06,21.3469,-158.0858,82.72,59,0,12.66
373,Kopayhorod,UA,2022-06-07 20:52:07,48.8592,27.7969,61.9,65,38,4.97
374,Stanley,GB,2022-06-07 20:52:07,54.868,-1.6985,52.74,89,21,3.38
375,Monrovia,LR,2022-06-07 20:48:13,6.3005,-10.7969,77.47,81,31,6.76
376,Mazeikiai,LT,2022-06-07 20:52:07,56.3167,22.3333,56.32,98,91,5.88
377,Chara,RU,2022-06-07 20:52:08,56.9064,118.2631,61.48,63,45,0.11
378,Zhigansk,RU,2022-06-07 20:52:08,66.7697,123.3711,55.33,79,8,10.71
379,Xinmin,CN,2022-06-07 20:52:08,41.9908,122.8253,56.19,83,41,3.24
380,Shubarshi,KZ,2022-06-07 20:52:09,48.5872,57.1869,63.27,56,70,5.17
381,Cabedelo,BR,2022-06-07 20:52:09,-6.9811,-34.8339,79.47,78,43,9.84
382,Santa Cruz,BO,2022-06-07 20:52:10,-17.8,-63.1667,77.05,57,40,12.66
383,Lake Cowichan,CA,2022-06-07 20:52:10,48.825,-124.0546,66.33,36,89,5.82
384,Kemi,FI,2022-06-07 20:52:10,65.8596,24.8228,51.57,71,0,4.61
385,Kahului,US,2022-06-07 20:47:31,20.8947,-156.47,86.02,58,40,18.41
386,Mehran,IR,2022-06-07 20:52:11,33.1222,46.1646,94.71,12,2,11.59
387,Pitimbu,BR,2022-06-07 20:52:12,-7.4706,-34.8086,79.39,80,70,8.97
388,Trapani,IT,2022-06-07 20:52:12,37.8333,12.6667,77.27,83,0,4.61
389,Korsakovo,RU,2022-06-07 20:52:13,53.2677,37.3569,54.19,76,35,3.27
390,Leh,IN,2022-06-07 20:52:13,34.1667,77.5833,51.64,50,56,5.08
391,Yulara,AU,2022-06-07 20:52:13,-25.2406,130.9889,44.55,64,2,9.24
392,Warri,NG,2022-06-07 20:52:14,5.5167,5.75,75.97,91,100,3.91
393,Usolye,RU,2022-06-07 20:52:14,59.4268,56.6808,51.87,90,100,13.96
394,Karari,IN,2022-06-07 20:52:14,25.45,81.4333,97.95,15,69,2.51
395,Atar,MR,2022-06-07 20:52:15,20.5169,-13.0499,96.96,12,2,6.15
396,Sabang,ID,2022-06-07 20:52:15,5.8933,95.3214,82.6,75,100,9.84
397,General Roca,AR,2022-06-07 20:52:16,-39.0333,-67.5833,63.63,42,46,17.63
398,Guerrero Negro,MX,2022-06-07 20:52:16,27.9769,-114.0611,72.77,60,11,17.11
399,Jam Sahib,PK,2022-06-07 20:52:16,26.2958,68.6292,87.82,50,0,20.49
400,Khipro,PK,2022-06-07 20:52:17,25.8285,69.3772,83.44,58,0,24.43
401,Villa Nueva,GT,2022-06-07 20:52:17,14.5269,-90.5875,71.62,78,40,11.5
402,Namatanai,PG,2022-06-07 20:52:18,-3.6667,152.4333,79.3,82,99,5.3
403,Tautira,PF,2022-06-07 20:52:18,-17.7333,-149.15,78.53,78,31,12.12
404,Adrar,MR,2022-06-07 20:52:18,20.5022,-10.0711,96.57,12,94,11.36
405,Salisbury,GB,2022-06-07 20:52:19,51.0693,-1.7957,59.65,91,100,7.7
406,Don Sak,TH,2022-06-07 20:52:19,9.3168,99.6918,79.32,81,100,6.98
407,Nyuksenitsa,RU,2022-06-07 20:52:19,60.4128,44.2397,49.93,78,100,8.23
408,Riyadh,SA,2022-06-07 20:48:32,24.6877,46.7219,89.74,7,0,4.79
409,Port Lincoln,AU,2022-06-07 20:52:20,-34.7333,135.8667,54.66,67,100,6.93
410,Barcelos,PT,2022-06-07 20:52:20,41.5388,-8.6151,68.85,86,100,1.99
411,Alyangula,AU,2022-06-07 20:52:20,-13.8483,136.4192,77.41,65,100,19.35
412,Vila Velha,BR,2022-06-07 20:52:21,-20.3297,-40.2925,82.35,58,0,6.91
413,Port Moresby,PG,2022-06-07 20:52:21,-9.4431,147.1797,74.62,94,40,3.44
414,Saint-Georges,GD,2022-06-07 20:52:21,12.0564,-61.7485,85.68,70,20,28.77
415,Kununurra,AU,2022-06-07 20:52:22,-15.7667,128.7333,76.98,47,100,6.91
416,Ranau,MY,2022-06-07 20:53:22,5.9538,116.6641,68.14,97,37,1.45
417,Lyambir,RU,2022-06-07 20:53:23,54.2817,45.1249,49.75,76,26,11.7
418,Merritt Island,US,2022-06-07 20:53:24,28.5392,-80.672,89.98,65,0,10.36
419,Maputo,MZ,2022-06-07 20:52:30,-25.9653,32.5892,61.23,83,0,2.3
420,Bahia Honda,CU,2022-06-07 20:53:25,22.9036,-83.1592,80.15,83,100,5.64
421,Mondlo,ZA,2022-06-07 20:53:25,-27.983,30.7177,49.17,59,0,1.74
422,Puerto Leguizamo,CO,2022-06-07 20:53:26,-0.1934,-74.7819,80.06,84,62,2.93
423,Wawa,NG,2022-06-07 20:53:26,9.9022,4.4192,81.0,57,38,3.44
424,Kailua,US,2022-06-07 20:53:27,21.4022,-157.7394,83.14,66,40,10.36
425,Kalabo,ZM,2022-06-07 20:53:27,-14.97,22.6814,55.45,58,3,6.15
426,Qiyang,CN,2022-06-07 20:53:28,26.5911,111.8474,73.76,95,75,1.52
427,Boffa,GN,2022-06-07 20:53:28,10.1667,-14.0333,80.51,81,33,3.04
428,Bambous Virieux,MU,2022-06-07 20:53:28,-20.3428,57.7575,72.21,83,75,3.44
429,Victoria,HK,2022-06-07 20:51:59,22.2855,114.1577,80.33,92,100,11.99
430,Kodino,RU,2022-06-07 20:53:30,63.7198,39.6447,45.43,73,0,3.56
431,Santa Isabel,BR,2022-06-07 20:53:30,-23.3156,-46.2214,69.51,78,18,2.17
432,Biloela,AU,2022-06-07 20:53:30,-24.4167,150.5,46.6,68,7,7.23
433,Bose,IT,2022-06-07 20:53:31,45.4612,8.0137,71.19,86,0,7.63
434,Qingdao,CN,2022-06-07 20:53:31,36.0986,120.3719,64.0,88,0,8.95
435,Constitucion,CL,2022-06-07 20:53:32,-35.3333,-72.4167,56.39,80,3,5.77
436,Kitimat,CA,2022-06-07 20:53:32,54.0524,-128.6534,70.18,52,100,3.36
437,Sorland,NO,2022-06-07 20:53:33,67.667,12.6934,44.46,63,98,17.83
438,Yar-Sale,RU,2022-06-07 20:53:33,66.8333,70.8333,52.21,51,12,5.26
439,Mantua,IT,2022-06-07 20:53:33,45.1667,10.7833,70.41,78,71,2.73
440,Kieta,PG,2022-06-07 20:53:34,-6.2167,155.6333,77.31,90,100,1.86
441,Shaowu,CN,2022-06-07 20:53:34,27.3409,117.4831,68.18,87,84,3.6
442,Cascais,PT,2022-06-07 20:53:35,38.6979,-9.4215,70.47,65,20,11.99
443,Imbituba,BR,2022-06-07 20:53:35,-28.24,-48.6703,62.85,99,100,5.46
444,Najran,SA,2022-06-07 20:53:35,17.4924,44.1277,79.45,12,100,1.05
445,Am Timan,TD,2022-06-07 20:53:36,11.0297,20.2827,88.88,33,83,5.99
446,Inhambane,MZ,2022-06-07 20:53:36,-23.865,35.3833,69.1,64,57,9.44
447,Tongchuan,CN,2022-06-07 20:53:36,35.0806,109.0897,70.23,44,82,2.86
448,Borogontsy,RU,2022-06-07 20:53:37,62.6683,131.1683,60.44,58,39,3.78
449,Senanga,ZM,2022-06-07 20:53:37,-16.1167,23.2667,56.44,57,7,7.81
450,Beausejour,CA,2022-06-07 20:53:38,50.0622,-96.5167,71.8,44,0,9.71
451,Waling,NP,2022-06-07 20:53:38,27.9833,83.7667,75.09,68,9,3.06
452,Basco,PH,2022-06-07 20:53:39,20.4487,121.9702,84.02,74,99,9.35
453,Bakchar,RU,2022-06-07 20:53:39,57.0186,82.0711,35.4,90,0,1.9
454,Karymskoye,RU,2022-06-07 20:53:40,51.6167,114.35,50.47,84,65,2.04
455,Laguna,US,2022-06-07 20:53:40,38.421,-121.4238,93.15,29,75,1.99
456,Okha,RU,2022-06-07 20:53:40,53.5739,142.9478,45.73,77,70,6.69
457,Itarema,BR,2022-06-07 20:53:40,-2.9248,-39.9167,76.91,86,100,8.39
458,Vestmanna,FO,2022-06-07 20:53:41,62.1564,-7.1664,45.52,71,40,5.75
459,Kortkeros,RU,2022-06-07 20:53:41,61.8106,51.5806,60.8,68,98,5.21
460,Monteagudo,BO,2022-06-07 20:53:41,-19.8167,-63.9833,70.0,65,53,3.85
461,Cinisi,IT,2022-06-07 20:53:42,38.1562,13.1073,78.24,71,0,6.91
462,Boddam,GB,2022-06-07 20:53:42,57.4667,-1.7833,51.44,91,51,4.47
463,Wagar,SD,2022-06-07 20:53:42,16.1525,36.2032,95.88,19,0,5.46
464,Los Algarrobos,PA,2022-06-07 20:53:43,8.5,-82.4333,77.41,83,75,8.05
465,Kisangani,CD,2022-06-07 20:54:43,0.5167,25.2,74.86,66,92,2.93
466,Sabanalarga,CO,2022-06-07 20:54:44,10.6296,-74.9206,88.68,78,96,6.24
467,Yakeshi,CN,2022-06-07 20:54:44,49.2833,120.7333,50.83,73,8,1.72
468,Fukue,JP,2022-06-07 20:54:44,32.6881,128.8419,68.18,79,70,11.43
469,Victoria Point,AU,2022-06-07 20:54:44,-27.5833,153.3,52.92,85,0,1.99
470,Agirish,RU,2022-06-07 20:54:45,61.9247,63.0231,47.95,60,100,8.01
471,Praia,CV,2022-06-07 20:50:12,14.9215,-23.5087,75.74,73,20,16.11
472,Haizhou,CN,2022-06-07 20:54:45,34.5817,119.1289,60.73,79,30,6.29
473,Hit,IQ,2022-06-07 20:54:45,33.6416,42.8251,88.93,19,3,10.76
474,Tiverton,GB,2022-06-07 20:54:46,50.9,-3.4833,60.24,94,75,11.5
475,Kloulklubed,PW,2022-06-07 20:54:46,7.0419,134.2556,82.74,73,53,7.63
476,Cobourg,DE,2022-06-07 20:54:46,50.2667,10.9667,64.02,60,94,3.36
477,Beringovskiy,RU,2022-06-07 20:54:47,63.05,179.3167,38.66,76,75,6.33
478,Carbondale,US,2022-06-07 20:54:45,37.7273,-89.2168,82.06,88,76,5.68
479,Rockland,US,2022-06-07 20:54:47,41.1668,-74.0496,74.64,68,99,1.01
480,Batagay-Alyta,RU,2022-06-07 20:54:47,67.8006,130.4114,64.0,31,100,1.39
481,Saint-Honore,CA,2022-06-07 20:54:47,48.5334,-71.0824,70.05,59,100,4.61
482,Buala,SB,2022-06-07 20:54:48,-8.145,159.5921,81.45,80,70,10.96
483,Hay River,CA,2022-06-07 20:54:48,60.8156,-115.7999,62.56,51,20,8.05
484,Macklin,CA,2022-06-07 20:54:48,52.3334,-109.9348,66.54,41,98,7.58
485,Gulu,UG,2022-06-07 20:54:49,2.7746,32.299,63.09,98,83,5.44
486,Morristown,US,2022-06-07 20:54:49,36.214,-83.2949,82.72,40,40,4.61
487,Dingle,PH,2022-06-07 20:54:49,10.9995,122.6711,76.24,89,64,2.06
488,Vostok,RU,2022-06-07 20:54:49,46.4856,135.8833,50.72,81,100,3.56
489,Raudeberg,NO,2022-06-07 20:54:50,61.9875,5.1352,59.67,84,100,24.23
490,Brae,GB,2022-06-07 20:54:50,60.3964,-1.353,48.43,74,100,17.72
491,Narsaq,GL,2022-06-07 20:54:50,60.9167,-46.05,48.06,60,24,6.82
492,Griffith,US,2022-06-07 20:52:00,41.5284,-87.4237,75.15,74,0,6.91
493,Port Macquarie,AU,2022-06-07 20:54:51,-31.4333,152.9167,38.89,73,0,7.96
494,Ivankiv,UA,2022-06-07 20:54:51,50.9386,29.8943,64.38,68,87,3.44
495,Deming,US,2022-06-07 20:54:51,32.2687,-107.7586,96.8,10,98,18.99
496,Wattegama,LK,2022-06-07 20:54:51,6.7989,81.4808,75.72,82,100,8.25
497,San Bernardo,CL,2022-06-07 20:54:52,-33.6,-70.7167,67.35,41,1,2.46
498,Sitka,US,2022-06-07 20:54:52,57.0531,-135.33,60.31,63,100,3.33
499,Saint-Francois,FR,2022-06-07 20:54:52,46.4154,3.9054,60.24,77,0,3.44
500,Kaohsiung,TW,2022-06-07 20:54:53,22.6163,120.3133,78.04,94,75,4.61
501,Nampula,MZ,2022-06-07 20:54:53,-15.1165,39.2666,66.15,77,0,5.75
502,Sao Felix Do Xingu,BR,2022-06-07 20:54:53,-6.6447,-51.995,79.86,69,84,2.42
503,Saint George,US,2022-06-07 20:54:53,37.1041,-113.5841,101.43,14,0,6.91
504,Linhares,BR,2022-06-07 20:54:54,-19.3911,-40.0722,68.97,62,28,4.21
505,Daan,CN,2022-06-07 20:54:54,33.0558,106.2958,67.21,93,98,2.19
506,Penzance,GB,2022-06-07 20:54:54,50.1186,-5.5371,59.68,92,100,21.39
507,Asfi,MA,2022-06-07 20:54:54,32.2994,-9.2372,68.61,91,4,19.8
508,Nuuk,GL,2022-06-07 20:50:22,64.1835,-51.7216,43.88,70,1,10.0
509,Fengzhen,CN,2022-06-07 20:54:55,40.4394,113.1536,58.95,33,34,7.47
510,Vangaindrano,MG,2022-06-07 20:54:55,-23.35,47.6,66.38,90,47,2.95
511,Lively,CA,2022-06-07 20:55:55,46.4334,-81.1498,61.02,73,100,9.91
512,Gudalur,IN,2022-06-07 20:55:56,9.6833,77.2667,73.67,90,100,7.07
513,Batie,BF,2022-06-07 20:55:56,9.8833,-2.9167,75.65,68,9,0.92
514,Igarka,RU,2022-06-07 20:55:56,67.4667,86.5833,42.84,83,100,8.59
515,Sola,VU,2022-06-07 20:55:56,-13.8833,167.55,81.46,67,100,21.79
516,Bethanien,NA,2022-06-07 20:55:57,-26.502,17.1583,58.05,31,0,8.08
517,Dongsheng,CN,2022-06-07 20:55:57,39.8161,109.9776,58.98,27,73,2.17
518,Beyneu,KZ,2022-06-07 20:55:57,45.3167,55.2,74.01,44,100,12.46
519,Acapulco,MX,2022-06-07 20:55:58,16.8634,-99.8901,84.24,70,92,8.99
520,Emba,KZ,2022-06-07 20:55:58,48.8264,58.1442,61.41,61,10,6.29
521,Marystown,CA,2022-06-07 20:55:04,47.1666,-55.1483,53.67,61,0,10.8
522,Mitu,CO,2022-06-07 20:55:58,1.1983,-70.1733,78.89,95,97,0.89
523,Abu Samrah,SY,2022-06-07 20:55:59,35.3029,37.1841,71.2,61,0,9.08
524,Wasco,US,2022-06-07 20:55:59,35.5941,-119.341,84.15,23,0,4.61
525,Sibolga,ID,2022-06-07 20:55:59,1.7427,98.7792,75.81,90,100,4.27
526,Begoro,GH,2022-06-07 20:56:00,6.3871,-0.3774,70.41,93,46,4.18
527,Verkhnedneprovskiy,RU,2022-06-07 20:56:00,54.9813,33.3457,54.27,84,27,4.97
528,Kiunga,PG,2022-06-07 20:56:00,-6.1219,141.2906,72.03,99,100,3.42
529,Lewiston,US,2022-06-07 20:56:01,44.1003,-70.2148,76.91,55,100,1.99
530,Mayumba,GA,2022-06-07 20:56:01,-3.432,10.6554,74.66,90,99,5.88
531,Yeppoon,AU,2022-06-07 20:56:01,-23.1333,150.7333,51.58,57,10,7.11
532,Nouakchott,MR,2022-06-07 20:52:53,18.0858,-15.9785,71.53,81,62,13.22
533,Safaga,EG,2022-06-07 20:56:02,26.7292,33.9365,85.23,40,0,5.12
534,Kapit,MY,2022-06-07 20:56:03,2.0167,112.9333,72.99,99,100,1.05
535,Neiafu,TO,2022-06-07 20:56:03,-18.65,-173.9833,70.48,88,20,3.44
536,Polyany,RU,2022-06-07 20:56:03,54.7122,39.8231,49.71,76,2,4.79
537,Tuy Hoa,VN,2022-06-07 20:56:04,13.0833,109.3,78.33,80,90,5.97
538,Swan River,CA,2022-06-07 20:56:04,52.1058,-101.2676,73.29,20,27,13.8
539,Catio,GW,2022-06-07 20:56:05,11.2833,-15.25,80.62,77,83,7.54
540,Rafraf,TN,2022-06-07 20:56:05,37.1904,10.1837,79.11,61,85,15.26
541,San Quintin,MX,2022-06-07 20:56:05,30.4833,-115.95,69.1,68,2,13.11
542,Ankazoabo,MG,2022-06-07 20:56:06,-22.2833,44.5167,65.37,68,28,5.79
543,Kaitangata,NZ,2022-06-07 20:56:06,-46.2817,169.8464,45.0,84,100,6.31
544,Saint-Joseph,RE,2022-06-07 20:56:07,-21.3667,55.6167,70.18,81,27,9.55
545,Ures,MX,2022-06-07 20:56:07,29.4333,-110.4,101.35,10,100,12.66
546,Lompoc,US,2022-06-07 20:56:07,34.6391,-120.4579,82.69,69,40,23.0
547,Reforma,MX,2022-06-07 20:56:08,18.1,-91.0167,90.7,59,95,1.68
548,Vysokogornyy,RU,2022-06-07 20:56:08,50.1167,139.15,54.91,87,86,0.63
549,Boromlya,UA,2022-06-07 20:56:09,50.6184,34.9704,63.9,71,96,2.71
550,Blairmore,CA,2022-06-07 20:56:09,49.6,-114.4353,54.99,62,87,3.44
551,Gambela,ET,2022-06-07 20:56:09,8.25,34.5833,71.2,81,85,1.7
552,Victoria Falls,ZW,2022-06-07 20:56:10,-17.9235,25.843,54.19,65,0,1.92
553,Mango,US,2022-06-07 20:56:10,27.9797,-82.3065,95.25,69,0,4.61
554,Gushikawa,JP,2022-06-07 20:56:11,26.3544,127.8686,74.43,94,100,6.49
555,Jacmel,HT,2022-06-07 20:56:11,18.2342,-72.5347,96.64,68,100,9.04
556,Muros,ES,2022-06-07 20:56:12,42.7762,-9.0603,67.15,93,100,7.52
557,Chandler,US,2022-06-07 20:52:35,33.3062,-111.8412,106.92,15,0,11.5
558,Hamilton,US,2022-06-07 20:56:46,39.1834,-84.5333,81.66,72,100,5.99
559,Khanpur,PK,2022-06-07 20:57:12,28.6453,70.6567,90.03,35,0,17.9
560,Kedrovyy,RU,2022-06-07 20:57:13,56.1667,91.8167,30.61,72,99,5.55
561,Qasigiannguit,GL,2022-06-07 20:57:13,68.8193,-51.1922,37.4,66,14,4.61
562,Santiago Del Estero,AR,2022-06-07 20:53:24,-27.7951,-64.2615,68.36,46,0,3.33
563,Ahipara,NZ,2022-06-07 20:57:14,-35.1667,173.1667,59.38,85,57,5.1
564,Port Blair,IN,2022-06-07 20:57:14,11.6667,92.75,81.03,81,100,20.85
565,Sydney,AU,2022-06-07 20:55:58,-33.8679,151.2073,47.5,67,20,8.05
566,Kamenka,RU,2022-06-07 20:57:15,51.3223,42.7678,52.95,80,30,5.97
567,Bodden Town,KY,2022-06-07 20:57:15,19.2833,-81.25,87.8,73,75,11.5
568,Batemans Bay,AU,2022-06-07 20:57:15,-35.7167,150.1833,47.1,72,7,6.85
569,Aberdeen,GB,2022-06-07 20:57:16,57.1437,-2.0981,51.55,89,100,5.75
570,Biliran,PH,2022-06-07 20:57:17,11.4667,124.4753,78.13,88,27,2.64
